# narrate replay uk100fut 2026-08-10 00:00:00+00:00 -> 2026-08-14 10:00:00+00:00 stack 1h/15min/1min (narrative-only=True)
# convention: bars stamped by CLOSE time; store/TradingView open-time stamp = close - TF
# state @ window start: 1h: phase=RANGING trend=+1 age=0 atr=21.2 close=10896.4 | 15min: phase=RANGING trend=-1 age=17 atr=6.1 close=10896.1; active hypotheses: none
timestamp_close_iso,timestamp_open_iso,marker_type,price_level,direction,segment,outcome,gate_branch,strength_trajectory,variant,entry,stop,exit,location_ref,location_level,dist_pts,dist_signal_atr
2026-08-11T16:24:00+00:00,2026-08-11T16:23:00+00:00,EFFORTLESS_DECLINE_1min_OBSERVATIONAL,10849.8,,post_close,SIGNATURE_MOMENT,,,narrate,,,,signal_swing_level,10853.9,-4.1,-0.31
2026-08-11T16:35:00+00:00,2026-08-11T16:34:00+00:00,ABSORPTION_1min_OBSERVATIONAL,10846.1,,post_close,SIGNATURE_MOMENT,,,narrate,,,,signal_swing_level,10844.6,1.5,0.11
2026-08-11T16:47:00+00:00,2026-08-11T16:46:00+00:00,ABSORPTION_1min_OBSERVATIONAL,10844.8,,post_close,SIGNATURE_MOMENT,,,narrate,,,,signal_swing_level,10844.6,0.2,0.02
2026-08-11T16:50:00+00:00,2026-08-11T16:49:00+00:00,EFFORTLESS_DECLINE_1min_OBSERVATIONAL,10843.6,,post_close,SIGNATURE_MOMENT,,,narrate,,,,signal_swing_level,10844.6,-1.0,-0.08
2026-08-11T16:51:00+00:00,2026-08-11T16:50:00+00:00,EFFORTLESS_DECLINE_3min_OBSERVATIONAL,10842.3,,post_close,SIGNATURE_MOMENT,,,narrate,,,,,,,
2026-08-11T17:10:00+00:00,2026-08-11T17:09:00+00:00,EFFORTLESS_DECLINE_1min_OBSERVATIONAL,10839.1,,post_close,SIGNATURE_MOMENT,,,narrate,,,,signal_swing_level,10841.1,-2.0,-0.16
2026-08-11T17:11:00+00:00,2026-08-11T17:10:00+00:00,EFFORTLESS_DECLINE_1min_OBSERVATIONAL,10838.1,,post_close,SIGNATURE_MOMENT,,,narrate,,,,signal_swing_level,10841.1,-3.0,-0.25
2026-08-11T17:12:00+00:00,2026-08-11T17:11:00+00:00,EFFORTLESS_DECLINE_3min_OBSERVATIONAL,10837.6,,post_close,SIGNATURE_MOMENT,,,narrate,,,,,,,
2026-08-11T17:15:00+00:00,2026-08-11T17:14:00+00:00,EFFORTLESS_DECLINE_5min_OBSERVATIONAL,10834.6,,post_close,SIGNATURE_MOMENT,,,narrate,,,,,,,
2026-08-11T17:15:00+00:00,2026-08-11T17:14:00+00:00,EFFORTLESS_DECLINE_3min_OBSERVATIONAL,10834.6,,post_close,SIGNATURE_MOMENT,,,narrate,,,,,,,
2026-08-11T17:19:00+00:00,2026-08-11T17:18:00+00:00,EFFORTLESS_DECLINE_1min_OBSERVATIONAL,10832.6,,post_close,SIGNATURE_MOMENT,,,narrate,,,,prior_session_low,10831.1,1.5,0.14
