time,open,high,low,close,volume,n_bars,cash_frac,spread,vol_ok,lwall,ltime,ldate,in_cash,extreme
2025-01-27 04:00:00+00:00,21313.4,21335.4,21151.4,21159.4,6181,4,0.0,5.0,True,2025-01-27 04:00:00,4.0,2025-01-27,False,False
2025-01-27 08:00:00+00:00,21159.4,21208.9,21079.7,21152.7,27247,4,1.0,0.9000000000014552,True,2025-01-27 08:00:00,8.0,2025-01-27,True,False
2025-01-27 12:00:00+00:00,21154.2,21344.0,21153.7,21307.5,23100,4,1.0,0.9000000000014552,True,2025-01-27 12:00:00,12.0,2025-01-27,True,False
2025-01-27 16:00:00+00:00,21307.0,21350.5,21271.5,21317.5,20236,4,0.25,2.0,True,2025-01-27 16:00:00,16.0,2025-01-27,True,False
2025-01-27 20:00:00+00:00,21317.0,21421.1,21316.5,21398.6,9571,3,0.0,4.666666666666667,True,2025-01-27 20:00:00,20.0,2025-01-27,False,False
2025-01-28 00:00:00+00:00,21396.8,21403.6,21322.7,21349.7,2705,4,0.0,6.0,True,2025-01-28 00:00:00,0.0,2025-01-28,False,False
2025-01-28 04:00:00+00:00,21350.2,21432.7,21325.2,21386.2,4337,4,0.0,5.0,True,2025-01-28 04:00:00,4.0,2025-01-28,False,False
2025-01-28 08:00:00+00:00,21386.2,21438.7,21298.2,21414.2,15676,4,1.0,0.9000000000014552,True,2025-01-28 08:00:00,8.0,2025-01-28,True,False
2025-01-28 12:00:00+00:00,21416.2,21479.2,21378.2,21454.2,17583,4,1.0,0.9000000000014552,True,2025-01-28 12:00:00,12.0,2025-01-28,True,False
2025-01-28 16:00:00+00:00,21454.7,21512.7,21405.7,21508.2,14826,4,0.25,2.0,True,2025-01-28 16:00:00,16.0,2025-01-28,True,False
2025-01-28 20:00:00+00:00,21507.7,21516.7,21463.9,21467.7,3751,3,0.0,4.666666666666667,True,2025-01-28 20:00:00,20.0,2025-01-28,False,False
2025-01-29 00:00:00+00:00,21468.4,21500.6,21464.1,21491.6,1171,4,0.0,6.0,True,2025-01-29 00:00:00,0.0,2025-01-29,False,False
2025-01-29 04:00:00+00:00,21492.1,21551.1,21478.1,21504.1,2780,4,0.0,5.0,True,2025-01-29 04:00:00,4.0,2025-01-29,False,False
2025-01-29 08:00:00+00:00,21504.1,21617.6,21475.6,21600.6,11480,4,1.0,0.8999999999978172,True,2025-01-29 08:00:00,8.0,2025-01-29,True,False
2025-01-29 12:00:00+00:00,21600.1,21674.6,21560.1,21638.6,9399,4,1.0,0.8999999999978172,True,2025-01-29 12:00:00,12.0,2025-01-29,True,False
2025-01-29 16:00:00+00:00,21639.6,21662.6,21596.1,21633.1,14519,4,0.25,2.0,True,2025-01-29 16:00:00,16.0,2025-01-29,True,False
2025-01-29 20:00:00+00:00,21632.6,21670.0,21572.2,21645.1,12643,3,0.0,4.666666666666667,True,2025-01-29 20:00:00,20.0,2025-01-29,False,False
2025-01-30 00:00:00+00:00,21646.2,21673.0,21641.4,21656.0,1701,4,0.0,6.0,True,2025-01-30 00:00:00,0.0,2025-01-30,False,False
2025-01-30 04:00:00+00:00,21656.5,21670.5,21628.0,21668.0,1902,4,0.0,5.0,True,2025-01-30 04:00:00,4.0,2025-01-30,False,False
2025-01-30 08:00:00+00:00,21667.5,21723.6,21649.5,21697.1,9632,4,1.0,0.8999999999978172,True,2025-01-30 08:00:00,8.0,2025-01-30,True,False
2025-01-30 12:00:00+00:00,21697.6,21730.6,21654.1,21697.1,10650,4,1.0,0.8999999999978172,True,2025-01-30 12:00:00,12.0,2025-01-30,True,False
2025-01-30 16:00:00+00:00,21696.6,21791.1,21695.1,21790.1,8539,4,0.25,2.0,True,2025-01-30 16:00:00,16.0,2025-01-30,True,False
2025-01-30 20:00:00+00:00,21789.6,21793.1,21666.6,21753.0,9715,3,0.0,4.666666666666667,True,2025-01-30 20:00:00,20.0,2025-01-30,False,False
2025-01-31 00:00:00+00:00,21753.3,21754.3,21686.5,21706.5,1781,4,0.0,6.0,True,2025-01-31 00:00:00,0.0,2025-01-31,False,False
2025-01-31 04:00:00+00:00,21707.0,21802.0,21700.0,21784.0,1721,4,0.0,5.0,True,2025-01-31 04:00:00,4.0,2025-01-31,False,False
2025-01-31 08:00:00+00:00,21783.5,21801.2,21721.2,21792.7,8990,4,1.0,0.9000000000014552,True,2025-01-31 08:00:00,8.0,2025-01-31,True,False
2025-01-31 12:00:00+00:00,21793.7,21798.7,21701.7,21716.8,9343,4,1.0,0.9000000000005457,True,2025-01-31 12:00:00,12.0,2025-01-31,True,False
2025-01-31 16:00:00+00:00,21717.8,21780.3,21602.8,21635.3,16092,4,0.25,2.0,True,2025-01-31 16:00:00,16.0,2025-01-31,True,False
2025-01-31 20:00:00+00:00,21634.8,21647.8,21603.3,21631.3,5218,1,0.0,2.0,True,2025-01-31 20:00:00,20.0,2025-01-31,False,False
2025-02-02 23:00:00+00:00,21249.9,21385.8,21229.4,21371.5,6304,1,0.0,6.0,True,2025-02-02 23:00:00,23.0,2025-02-02,False,False
2025-02-03 00:00:00+00:00,21371.0,21414.6,21091.1,21241.1,5953,4,0.0,6.0,True,2025-02-03 00:00:00,0.0,2025-02-03,False,False
2025-02-03 04:00:00+00:00,21240.6,21316.6,21103.1,21270.6,6413,4,0.0,5.0,True,2025-02-03 04:00:00,4.0,2025-02-03,False,False
2025-02-03 08:00:00+00:00,21270.6,21415.2,21256.6,21348.2,19050,4,1.0,0.9000000000014552,True,2025-02-03 08:00:00,8.0,2025-02-03,True,False
