timestamp_close_iso,timestamp_open_iso,marker_type,price_level,direction,segment,outcome,gate_branch,strength_trajectory,variant,entry,stop,exit,location_ref,location_level,dist_pts,dist_signal_atr
2026-07-27T23:53:00+00:00,2026-07-27T23:52:00+00:00,UPTHRUST_1min_OBSERVATIONAL,10794.5,SHORT,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10793.6,0.9,0.14
2026-07-28T00:30:00+00:00,2026-07-28T00:29:00+00:00,SPRING_1min_OBSERVATIONAL,10768.4,LONG,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,session_low,10768.4,0.0,0.0
2026-07-28T04:02:00+00:00,2026-07-28T04:01:00+00:00,UPTHRUST_1min_OBSERVATIONAL,10789.9,SHORT,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10784.6,5.3,0.51
2026-07-28T04:18:00+00:00,2026-07-28T04:17:00+00:00,UPTHRUST_1min_OBSERVATIONAL,10780.7,SHORT,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10784.6,-3.9,-0.37
2026-07-28T05:00:00+00:00,2026-07-28T04:59:00+00:00,SPRING_1min_OBSERVATIONAL,10771.0,LONG,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10771.6,-0.6,-0.06
2026-07-28T11:01:00+00:00,2026-07-28T11:00:00+00:00,UPTHRUST_1min_OBSERVATIONAL,10840.1,SHORT,cash,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,prior_session_high,10833.1,7.0,0.42
2026-07-28T11:06:00+00:00,2026-07-28T11:05:00+00:00,SPRING_1min_OBSERVATIONAL,10834.3,LONG,cash,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,prior_session_high,10833.1,1.2,0.07
2026-07-28T11:08:00+00:00,2026-07-28T11:07:00+00:00,SPRING_1min_OBSERVATIONAL,10833.6,LONG,cash,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,prior_session_high,10833.1,0.5,0.03
2026-07-28T15:11:00+00:00,2026-07-28T15:10:00+00:00,SPRING_1min_OBSERVATIONAL,10857.1,LONG,cash,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10856.6,0.5,0.03
2026-07-28T15:18:00+00:00,2026-07-28T15:17:00+00:00,SPRING_1min_OBSERVATIONAL,10871.1,LONG,cash,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,session_high,10883.8,-12.7,-0.7
2026-07-28T20:07:00+00:00,2026-07-28T20:06:00+00:00,SPRING_1min_OBSERVATIONAL,10888.4,LONG,post_close,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10887.3,1.1,0.13
2026-07-28T22:15:00+00:00,2026-07-28T22:14:00+00:00,SPRING_1min_OBSERVATIONAL,10895.0,LONG,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,session_low,10895.0,0.0,0.0
2026-07-28T22:20:00+00:00,2026-07-28T22:19:00+00:00,SPRING_1min_OBSERVATIONAL,10891.9,LONG,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,session_low,10891.9,0.0,0.0
2026-07-28T22:31:00+00:00,2026-07-28T22:30:00+00:00,UPTHRUST_1min_OBSERVATIONAL,10892.9,SHORT,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10888.4,4.5,0.59
2026-07-28T22:32:00+00:00,2026-07-28T22:31:00+00:00,UPTHRUST_1min_OBSERVATIONAL,10892.8,SHORT,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10888.4,4.4,0.58
2026-07-28T22:42:00+00:00,2026-07-28T22:41:00+00:00,SPRING_1min_OBSERVATIONAL,10882.7,LONG,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10883.8,-1.1,-0.14
2026-07-28T22:47:00+00:00,2026-07-28T22:46:00+00:00,SPRING_1min_OBSERVATIONAL,10880.9,LONG,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,session_low,10880.6,0.3,0.04
2026-07-28T22:51:00+00:00,2026-07-28T22:50:00+00:00,SPRING_1min_OBSERVATIONAL,10881.3,LONG,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,session_low,10880.6,0.7,0.09
2026-07-28T22:52:00+00:00,2026-07-28T22:51:00+00:00,SPRING_1min_OBSERVATIONAL,10881.8,LONG,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,session_low,10880.6,1.2,0.15
2026-07-28T23:17:00+00:00,2026-07-28T23:16:00+00:00,SPRING_1min_OBSERVATIONAL,10891.3,LONG,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10888.4,2.9,0.33
2026-07-28T23:19:00+00:00,2026-07-28T23:18:00+00:00,UPTHRUST_1min_OBSERVATIONAL,10896.2,SHORT,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,session_high,10903.6,-7.4,-0.83
2026-07-28T23:28:00+00:00,2026-07-28T23:27:00+00:00,UPTHRUST_1min_OBSERVATIONAL,10902.3,SHORT,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,session_high,10903.6,-1.3,-0.15
2026-07-29T00:13:00+00:00,2026-07-29T00:12:00+00:00,SPRING_1min_OBSERVATIONAL,10899.7,LONG,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10888.4,11.3,1.05
2026-07-29T00:50:00+00:00,2026-07-29T00:49:00+00:00,UPTHRUST_1min_OBSERVATIONAL,10901.7,SHORT,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10911.1,-9.4,-0.77
2026-07-29T01:23:00+00:00,2026-07-29T01:22:00+00:00,UPTHRUST_1min_OBSERVATIONAL,10895.1,SHORT,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10888.4,6.7,0.53
2026-07-29T01:31:00+00:00,2026-07-29T01:30:00+00:00,SPRING_1min_OBSERVATIONAL,10888.4,LONG,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10888.4,0.0,0.0
2026-07-29T02:21:00+00:00,2026-07-29T02:20:00+00:00,UPTHRUST_1min_OBSERVATIONAL,10872.4,SHORT,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10880.1,-7.7,-0.52
2026-07-29T02:27:00+00:00,2026-07-29T02:26:00+00:00,UPTHRUST_1min_OBSERVATIONAL,10871.3,SHORT,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10880.1,-8.8,-0.6
2026-07-29T02:37:00+00:00,2026-07-29T02:36:00+00:00,UPTHRUST_1min_OBSERVATIONAL,10878.1,SHORT,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10880.1,-2.0,-0.14
2026-07-29T02:58:00+00:00,2026-07-29T02:57:00+00:00,SPRING_1min_OBSERVATIONAL,10866.2,LONG,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,session_low,10858.7,7.5,0.53
2026-07-29T03:05:00+00:00,2026-07-29T03:04:00+00:00,SPRING_1min_OBSERVATIONAL,10865.2,LONG,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,session_low,10858.7,6.5,0.47
2026-07-29T03:27:00+00:00,2026-07-29T03:26:00+00:00,UPTHRUST_1min_OBSERVATIONAL,10858.7,SHORT,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10858.7,0.0,0.0
2026-07-29T04:05:00+00:00,2026-07-29T04:04:00+00:00,SPRING_1min_OBSERVATIONAL,10842.5,LONG,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,session_low,10841.6,0.9,0.08
2026-07-29T04:46:00+00:00,2026-07-29T04:45:00+00:00,SPRING_1min_OBSERVATIONAL,10831.4,LONG,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,session_low,10831.4,0.0,0.0
2026-07-29T04:50:00+00:00,2026-07-29T04:49:00+00:00,SPRING_1min_OBSERVATIONAL,10834.3,LONG,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,session_low,10831.4,2.9,0.24
2026-07-29T04:54:00+00:00,2026-07-29T04:53:00+00:00,UPTHRUST_1min_OBSERVATIONAL,10843.0,SHORT,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10853.6,-10.6,-0.89
2026-07-29T05:20:00+00:00,2026-07-29T05:19:00+00:00,UPTHRUST_1min_OBSERVATIONAL,10862.6,SHORT,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10858.7,3.9,0.31
2026-07-29T05:50:00+00:00,2026-07-29T05:49:00+00:00,UPTHRUST_1min_OBSERVATIONAL,10869.1,SHORT,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10858.7,10.4,0.89
2026-07-29T05:52:00+00:00,2026-07-29T05:51:00+00:00,SPRING_1min_OBSERVATIONAL,10863.3,LONG,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10858.7,4.6,0.39
2026-07-29T08:33:00+00:00,2026-07-29T08:32:00+00:00,SPRING_1min_OBSERVATIONAL,10882.8,LONG,cash,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10883.8,-1.0,-0.05
2026-07-29T10:54:00+00:00,2026-07-29T10:53:00+00:00,UPTHRUST_1min_OBSERVATIONAL,10895.1,SHORT,cash,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10888.4,6.7,0.39
2026-07-29T12:19:00+00:00,2026-07-29T12:18:00+00:00,SPRING_1min_OBSERVATIONAL,10875.1,LONG,cash,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10880.1,-5.0,-0.35
2026-07-29T12:23:00+00:00,2026-07-29T12:22:00+00:00,SPRING_1min_OBSERVATIONAL,10872.1,LONG,cash,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10880.1,-8.0,-0.56
2026-07-29T12:24:00+00:00,2026-07-29T12:23:00+00:00,SPRING_1min_OBSERVATIONAL,10879.1,LONG,cash,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10880.1,-1.0,-0.07
2026-07-29T12:25:00+00:00,2026-07-29T12:24:00+00:00,UPTHRUST_1min_OBSERVATIONAL,10886.3,SHORT,cash,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10888.4,-2.1,-0.15
2026-07-29T12:31:00+00:00,2026-07-29T12:30:00+00:00,SPRING_1min_OBSERVATIONAL,10878.1,LONG,cash,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10880.1,-2.0,-0.13
2026-07-29T13:23:00+00:00,2026-07-29T13:22:00+00:00,UPTHRUST_1min_OBSERVATIONAL,10898.6,SHORT,cash,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10905.1,-6.5,-0.41
2026-07-29T16:01:00+00:00,2026-07-29T16:00:00+00:00,UPTHRUST_1min_OBSERVATIONAL,10897.6,SHORT,post_close,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10888.4,9.2,0.46
